territorio,geocode,estado,ano,classe,valor_pixel,area_ha
"Porto Esperidião",5106828,MT,1991,"Área não Vegetada",22,395.1641
"Porto Esperidião",5106828,MT,1991,"Corpo D'Água",26,3398.9289
"Porto Esperidião",5106828,MT,1992,"Outras Lavouras Temporárias",41,1037.5050
"Porto Esperidião",5106828,MT,1992,"Lavoura Temporária",19,1037.5050
"Porto Esperidião",5106828,MT,1992,"Formação Campestre",12,56512.4906
"Porto Esperidião",5106828,MT,1992,"Formação Florestal",3,140936.5415
"Porto Esperidião",5106828,MT,1992,"Agricultura",18,1037.5050
"Porto Esperidião",5106828,MT,1992,"Rio, Lago e Oceano",33,3600.4635
"Porto Esperidião",5106828,MT,1992,"Outras Áreas não Vegetadas",25,300.2391
"Porto Esperidião",5106828,MT,1992,"Campo Alagado e Área Pantanosa",11,29930.7612
"Porto Esperidião",5106828,MT,1992,"Floresta Alagável",6,8514.2388
"Porto Esperidião",5106828,MT,1992,"Afloramento Rochoso",29,30755.4104
"Porto Esperidião",5106828,MT,1992,"Pastagem",15,197461.8041
"Porto Esperidião",5106828,MT,1992,"Área Urbanizada",24,102.9595
"Porto Esperidião",5106828,MT,1992,"Formação Savânica",4,114323.7106
"Porto Esperidião",5106828,MT,1992,"Floresta",1,263774.4909
"Porto Esperidião",5106828,MT,1992,"Vegetação Herbácea e Arbustiva",10,117198.6623
"Porto Esperidião",5106828,MT,1992,"Agropecuária",14,198499.3091
"Porto Esperidião",5106828,MT,1992,"Área não Vegetada",22,403.1986
"Porto Esperidião",5106828,MT,1992,"Corpo D'Água",26,3600.4635
"Porto Esperidião",5106828,MT,1993,"Soja",39,2.2350
"Porto Esperidião",5106828,MT,1993,"Outras Lavouras Temporárias",41,797.6189
"Porto Esperidião",5106828,MT,1993,"Lavoura Temporária",19,799.8538
"Porto Esperidião",5106828,MT,1993,"Formação Campestre",12,57196.6781
"Porto Esperidião",5106828,MT,1993,"Formação Florestal",3,135902.2412
"Porto Esperidião",5106828,MT,1993,"Agricultura",18,799.8538
"Porto Esperidião",5106828,MT,1993,"Rio, Lago e Oceano",33,3848.1337
"Porto Esperidião",5106828,MT,1993,"Outras Áreas não Vegetadas",25,319.9257
"Porto Esperidião",5106828,MT,1993,"Campo Alagado e Área Pantanosa",11,28725.8411
"Porto Esperidião",5106828,MT,1993,"Floresta Alagável",6,8331.9058
"Porto Esperidião",5106828,MT,1993,"Afloramento Rochoso",29,30772.8358
"Porto Esperidião",5106828,MT,1993,"Pastagem",15,204363.6294
"Porto Esperidião",5106828,MT,1993,"Área Urbanizada",24,121.6417
"Porto Esperidião",5106828,MT,1993,"Formação Savânica",4,113094.1916
"Porto Esperidião",5106828,MT,1993,"Floresta",1,257328.3386
"Porto Esperidião",5106828,MT,1993,"Vegetação Herbácea e Arbustiva",10,116695.3551
"Porto Esperidião",5106828,MT,1993,"Agropecuária",14,205163.4832
"Porto Esperidião",5106828,MT,1993,"Área não Vegetada",22,441.5674
"Porto Esperidião",5106828,MT,1993,"Corpo D'Água",26,3848.1337
"Porto Esperidião",5106828,MT,1994,"Soja",39,5.2428
"Porto Esperidião",5106828,MT,1994,"Outras Lavouras Temporárias",41,1060.3545
"Porto Esperidião",5106828,MT,1994,"Lavoura Temporária",19,1065.5973
"Porto Esperidião",5106828,MT,1994,"Formação Campestre",12,59289.1243
"Porto Esperidião",5106828,MT,1994,"Formação Florestal",3,123403.5999
"Porto Esperidião",5106828,MT,1994,"Agricultura",18,1065.5973
"Porto Esperidião",5106828,MT,1994,"Rio, Lago e Oceano",33,2221.3493
"Porto Esperidião",5106828,MT,1994,"Silvicultura",9,0.0861
"Porto Esperidião",5106828,MT,1994,"Outras Áreas não Vegetadas",25,261.1218
"Porto Esperidião",5106828,MT,1994,"Campo Alagado e Área Pantanosa",11,26362.7288
"Porto Esperidião",5106828,MT,1994,"Floresta Alagável",6,7320.1592
"Porto Esperidião",5106828,MT,1994,"Afloramento Rochoso",29,30776.9684
"Porto Esperidião",5106828,MT,1994,"Pastagem",15,225199.2213
"Porto Esperidião",5106828,MT,1994,"Área Urbanizada",24,147.7776
"Porto Esperidião",5106828,MT,1994,"Formação Savânica",4,107429.2205
"Porto Esperidião",5106828,MT,1994,"Floresta",1,238152.9796
"Porto Esperidião",5106828,MT,1994,"Vegetação Herbácea e Arbustiva",10,116428.8215
"Porto Esperidião",5106828,MT,1994,"Agropecuária",14,226264.9047
"Porto Esperidião",5106828,MT,1994,"Área não Vegetada",22,408.8994
"Porto Esperidião",5106828,MT,1994,"Corpo D'Água",26,2221.3493
"Porto Esperidião",5106828,MT,1995,"Soja",39,3.1799
"Porto Esperidião",5106828,MT,1995,"Outras Lavouras Temporárias",41,1259.0801
"Porto Esperidião",5106828,MT,1995,"Lavoura Temporária",19,1262.2600
"Porto Esperidião",5106828,MT,1995,"Formação Campestre",12,58246.3202
"Porto Esperidião",5106828,MT,1995,"Formação Florestal",3,117063.5053
"Porto Esperidião",5106828,MT,1995,"Agricultura",18,1262.2600
"Porto Esperidião",5106828,MT,1995,"Rio, Lago e Oceano",33,2625.5986
"Porto Esperidião",5106828,MT,1995,"Silvicultura",9,0.2583
"Porto Esperidião",5106828,MT,1995,"Outras Áreas não Vegetadas",25,167.9282
"Porto Esperidião",5106828,MT,1995,"Campo Alagado e Área Pantanosa",11,26703.6650
"Porto Esperidião",5106828,MT,1995,"Floresta Alagável",6,6925.8001
"Porto Esperidião",5106828,MT,1995,"Afloramento Rochoso",29,30768.1259
"Porto Esperidião",5106828,MT,1995,"Pastagem",15,237343.5698
"Porto Esperidião",5106828,MT,1995,"Área Urbanizada",24,165.8730
"Porto Esperidião",5106828,MT,1995,"Formação Savânica",4,102204.5804
"Porto Esperidião",5106828,MT,1995,"Floresta",1,226193.8858
"Porto Esperidião",5106828,MT,1995,"Vegetação Herbácea e Arbustiva",10,115718.1111
"Porto Esperidião",5106828,MT,1995,"Agropecuária",14,238606.0881
"Porto Esperidião",5106828,MT,1995,"Área não Vegetada",22,333.8012
"Porto Esperidião",5106828,MT,1995,"Corpo D'Água",26,2625.5986
"Porto Esperidião",5106828,MT,1996,"Soja",39,0.6876
"Porto Esperidião",5106828,MT,1996,"Outras Lavouras Temporárias",41,1287.6828
"Porto Esperidião",5106828,MT,1996,"Lavoura Temporária",19,1288.3703
"Porto Esperidião",5106828,MT,1996,"Formação Campestre",12,57354.2969
"Porto Esperidião",5106828,MT,1996,"Formação Florestal",3,108536.1036
"Porto Esperidião",5106828,MT,1996,"Agricultura",18,1288.3703
"Porto Esperidião",5106828,MT,1996,"Rio, Lago e Oceano",33,2597.3265
"Porto Esperidião",5106828,MT,1996,"Silvicultura",9,0.3444
"Porto Esperidião",5106828,MT,1996,"Outras Áreas não Vegetadas",25,158.8783
"Porto Esperidião",5106828,MT,1996,"Campo Alagado e Área Pantanosa",11,28340.5173
"Porto Esperidião",5106828,MT,1996,"Floresta Alagável",6,6560.7145
"Porto Esperidião",5106828,MT,1996,"Afloramento Rochoso",29,30751.5536
"Porto Esperidião",5106828,MT,1996,"Pastagem",15,252845.1797
"Porto Esperidião",5106828,MT,1996,"Área Urbanizada",24,176.7251
"Porto Esperidião",5106828,MT,1996,"Formação Savânica",4,94867.1261
"Porto Esperidião",5106828,MT,1996,"Floresta",1,209963.9442
"Porto Esperidião",5106828,MT,1996,"Vegetação Herbácea e Arbustiva",10,116446.3678
"Porto Esperidião",5106828,MT,1996,"Agropecuária",14,254133.8945
"Porto Esperidião",5106828,MT,1996,"Área não Vegetada",22,335.6034
"Porto Esperidião",5106828,MT,1996,"Corpo D'Água",26,2597.3265
"Porto Esperidião",5106828,MT,1997,"Outras Lavouras Temporárias",41,1291.4664
"Porto Esperidião",5106828,MT,1997,"Lavoura Temporária",19,1291.4664
"Porto Esperidião",5106828,MT,1997,"Formação Campestre",12,60448.1448
"Porto Esperidião",5106828,MT,1997,"Formação Florestal",3,98814.5617
"Porto Esperidião",5106828,MT,1997,"Agricultura",18,1291.4664
"Porto Esperidião",5106828,MT,1997,"Rio, Lago e Oceano",33,2977.0210
"Porto Esperidião",5106828,MT,1997,"Silvicultura",9,0.7749
"Porto Esperidião",5106828,MT,1997,"Outras Áreas não Vegetadas",25,166.1518
"Porto Esperidião",5106828,MT,1997,"Campo Alagado e Área Pantanosa",11,25079.8072
"Porto Esperidião",5106828,MT,1997,"Floresta Alagável",6,6022.4967
"Porto Esperidião",5106828,MT,1997,"Afloramento Rochoso",29,30711.5534
"Porto Esperidião",5106828,MT,1997,"Pastagem",15,274084.2538
"Porto Esperidião",5106828,MT,1997,"Área Urbanizada",24,178.8364
"Porto Esperidião",5106828,MT,1997,"Formação Savânica",4,83704.0973
"Porto Esperidião",5106828,MT,1997,"Floresta",1,188541.1556
"Porto Esperidião",5106828,MT,1997,"Vegetação Herbácea e Arbustiva",10,116239.5054
"Porto Esperidião",5106828,MT,1997,"Agropecuária",14,275376.4951
"Porto Esperidião",5106828,MT,1997,"Área não Vegetada",22,344.9882
"Porto Esperidião",5106828,MT,1997,"Corpo D'Água",26,2977.0210
"Porto Esperidião",5106828,MT,1998,"Outras Lavouras Temporárias",41,1003.1203
"Porto Esperidião",5106828,MT,1998,"Lavoura Temporária",19,1003.1203
"Porto Esperidião",5106828,MT,1998,"Formação Campestre",12,61108.5170
"Porto Esperidião",5106828,MT,1998,"Formação Florestal",3,91806.4655
"Porto Esperidião",5106828,MT,1998,"Agricultura",18,1003.1203
"Porto Esperidião",5106828,MT,1998,"Rio, Lago e Oceano",33,2598.4878
"Porto Esperidião",5106828,MT,1998,"Silvicultura",9,2.5797
"Porto Esperidião",5106828,MT,1998,"Outras Áreas não Vegetadas",25,141.1451
"Porto Esperidião",5106828,MT,1998,"Campo Alagado e Área Pantanosa",11,23135.5022
"Porto Esperidião",5106828,MT,1998,"Floresta Alagável",6,5325.3772
"Porto Esperidião",5106828,MT,1998,"Afloramento Rochoso",29,30707.4524
"Porto Esperidião",5106828,MT,1998,"Pastagem",15,284787.7219
"Porto Esperidião",5106828,MT,1998,"Área Urbanizada",24,181.9233
"Porto Esperidião",5106828,MT,1998,"Formação Savânica",4,82681.8314
"Porto Esperidião",5106828,MT,1998,"Floresta",1,179813.6741
"Porto Esperidião",5106828,MT,1998,"Vegetação Herbácea e Arbustiva",10,114951.4716
"Porto Esperidião",5106828,MT,1998,"Agropecuária",14,285793.4219
"Porto Esperidião",5106828,MT,1998,"Área não Vegetada",22,323.0684
"Porto Esperidião",5106828,MT,1998,"Corpo D'Água",26,2598.4878
"Porto Esperidião",5106828,MT,1999,"Soja",39,0.6016
"Porto Esperidião",5106828,MT,1999,"Outras Lavouras Temporárias",41,1280.7008
"Porto Esperidião",5106828,MT,1999,"Lavoura Temporária",19,1281.3024
"Porto Esperidião",5106828,MT,1999,"Formação Campestre",12,56565.4368
"Porto Esperidião",5106828,MT,1999,"Formação Florestal",3,84905.1864
"Porto Esperidião",5106828,MT,1999,"Agricultura",18,1281.3024
"Porto Esperidião",5106828,MT,1999,"Rio, Lago e Oceano",33,3281.3597
"Porto Esperidião",5106828,MT,1999,"Silvicultura",9,14.9779
"Porto Esperidião",5106828,MT,1999,"Outras Áreas não Vegetadas",25,120.2223
"Porto Esperidião",5106828,MT,1999,"Campo Alagado e Área Pantanosa",11,25164.2351
"Porto Esperidião",5106828,MT,1999,"Floresta Alagável",6,4818.2847
"Porto Esperidião",5106828,MT,1999,"Afloramento Rochoso",29,30729.5591
"Porto Esperidião",5106828,MT,1999,"Pastagem",15,296953.8840
"Porto Esperidião",5106828,MT,1999,"Área Urbanizada",24,183.3190
"Porto Esperidião",5106828,MT,1999,"Formação Savânica",4,79462.3340
"Porto Esperidião",5106828,MT,1999,"Floresta",1,169185.8051
"Porto Esperidião",5106828,MT,1999,"Vegetação Herbácea e Arbustiva",10,112459.2311
"Porto Esperidião",5106828,MT,1999,"Agropecuária",14,298250.1642
"Porto Esperidião",5106828,MT,1999,"Área não Vegetada",22,303.5413
"Porto Esperidião",5106828,MT,1999,"Corpo D'Água",26,3281.3597
"Porto Esperidião",5106828,MT,2000,"Soja",39,7.9125
"Porto Esperidião",5106828,MT,2000,"Cana",20,11.1786
"Porto Esperidião",5106828,MT,2000,"Outras Lavouras Temporárias",41,1077.7390
"Porto Esperidião",5106828,MT,2000,"Lavoura Temporária",19,1096.8301
"Porto Esperidião",5106828,MT,2000,"Formação Campestre",12,54273.3192
"Porto Esperidião",5106828,MT,2000,"Formação Florestal",3,79223.7974
"Porto Esperidião",5106828,MT,2000,"Agricultura",18,1096.8301
"Porto Esperidião",5106828,MT,2000,"Rio, Lago e Oceano",33,2853.6564
"Porto Esperidião",5106828,MT,2000,"Silvicultura",9,90.1196
"Porto Esperidião",5106828,MT,2000,"Outras Áreas não Vegetadas",25,133.1122
"Porto Esperidião",5106828,MT,2000,"Campo Alagado e Área Pantanosa",11,25587.5984
"Porto Esperidião",5106828,MT,2000,"Floresta Alagável",6,4394.0582
"Porto Esperidião",5106828,MT,2000,"Afloramento Rochoso",29,30747.7405
"Porto Esperidião",5106828,MT,2000,"Pastagem",15,307023.4392
"Porto Esperidião",5106828,MT,2000,"Área Urbanizada",24,189.8345
"Porto Esperidião",5106828,MT,2000,"Formação Savânica",4,77867.3045
"Porto Esperidião",5106828,MT,2000,"Floresta",1,161485.1601
"Porto Esperidião",5106828,MT,2000,"Vegetação Herbácea e Arbustiva",10,110608.6581
"Porto Esperidião",5106828,MT,2000,"Agropecuária",14,308210.3889
"Porto Esperidião",5106828,MT,2000,"Área não Vegetada",22,322.9467
"Porto Esperidião",5106828,MT,2000,"Corpo D'Água",26,2853.6564
"Porto Esperidião",5106828,MT,2001,"Soja",39,7.7406
"Porto Esperidião",5106828,MT,2001,"Cana",20,11.1786
"Porto Esperidião",5106828,MT,2001,"Outras Lavouras Temporárias",41,794.8053
"Porto Esperidião",5106828,MT,2001,"Lavoura Temporária",19,813.7245
"Porto Esperidião",5106828,MT,2001,"Formação Campestre",12,54432.3526
"Porto Esperidião",5106828,MT,2001,"Formação Florestal",3,72563.1689
"Porto Esperidião",5106828,MT,2001,"Agricultura",18,813.7245
"Porto Esperidião",5106828,MT,2001,"Rio, Lago e Oceano",33,2204.9746
"Porto Esperidião",5106828,MT,2001,"Silvicultura",9,91.2364
"Porto Esperidião",5106828,MT,2001,"Outras Áreas não Vegetadas",25,137.5310
"Porto Esperidião",5106828,MT,2001,"Campo Alagado e Área Pantanosa",11,24541.1298
"Porto Esperidião",5106828,MT,2001,"Floresta Alagável",6,4023.2218
"Porto Esperidião",5106828,MT,2001,"Afloramento Rochoso",29,30795.9921
"Porto Esperidião",5106828,MT,2001,"Pastagem",15,317632.4057
"Porto Esperidião",5106828,MT,2001,"Área Urbanizada",24,196.8051
"Porto Esperidião",5106828,MT,2001,"Formação Savânica",4,76049.2457
"Porto Esperidião",5106828,MT,2001,"Floresta",1,152635.6364
"Porto Esperidião",5106828,MT,2001,"Vegetação Herbácea e Arbustiva",10,109769.4746
"Porto Esperidião",5106828,MT,2001,"Agropecuária",14,318537.3666
"Porto Esperidião",5106828,MT,2001,"Área não Vegetada",22,334.3361
"Porto Esperidião",5106828,MT,2001,"Corpo D'Água",26,2204.9746
"Porto Esperidião",5106828,MT,2002,"Soja",39,3.3561
"Porto Esperidião",5106828,MT,2002,"Cana",20,11.1786
"Porto Esperidião",5106828,MT,2002,"Outras Lavouras Temporárias",41,679.9754
"Porto Esperidião",5106828,MT,2002,"Lavoura Temporária",19,694.5100
"Porto Esperidião",5106828,MT,2002,"Formação Campestre",12,53403.1143
"Porto Esperidião",5106828,MT,2002,"Formação Florestal",3,70200.6797
"Porto Esperidião",5106828,MT,2002,"Agricultura",18,694.5100
"Porto Esperidião",5106828,MT,2002,"Rio, Lago e Oceano",33,2516.8262
"Porto Esperidião",5106828,MT,2002,"Silvicultura",9,92.2677
"Porto Esperidião",5106828,MT,2002,"Outras Áreas não Vegetadas",25,157.7448
"Porto Esperidião",5106828,MT,2002,"Campo Alagado e Área Pantanosa",11,24161.5578
"Porto Esperidião",5106828,MT,2002,"Floresta Alagável",6,3922.6818
"Porto Esperidião",5106828,MT,2002,"Afloramento Rochoso",29,30816.3539
"Porto Esperidião",5106828,MT,2002,"Pastagem",15,321909.4568
"Porto Esperidião",5106828,MT,2002,"Área Urbanizada",24,200.2581
"Porto Esperidião",5106828,MT,2002,"Formação Savânica",4,75406.4880
"Porto Esperidião",5106828,MT,2002,"Floresta",1,149529.8495
"Porto Esperidião",5106828,MT,2002,"Vegetação Herbácea e Arbustiva",10,108381.0261
"Porto Esperidião",5106828,MT,2002,"Agropecuária",14,322696.2345
"Porto Esperidião",5106828,MT,2002,"Área não Vegetada",22,358.0029
"Porto Esperidião",5106828,MT,2002,"Corpo D'Água",26,2516.8262
"Porto Esperidião",5106828,MT,2003,"Soja",39,3.3561
"Porto Esperidião",5106828,MT,2003,"Cana",20,0.4302
"Porto Esperidião",5106828,MT,2003,"Outras Lavouras Temporárias",41,1004.7455
"Porto Esperidião",5106828,MT,2003,"Lavoura Temporária",19,1008.5318
"Porto Esperidião",5106828,MT,2003,"Formação Campestre",12,49952.8814
"Porto Esperidião",5106828,MT,2003,"Formação Florestal",3,65377.3378
"Porto Esperidião",5106828,MT,2003,"Agricultura",18,1008.5318
"Porto Esperidião",5106828,MT,2003,"Rio, Lago e Oceano",33,2431.9429
"Porto Esperidião",5106828,MT,2003,"Silvicultura",9,89.9517
"Porto Esperidião",5106828,MT,2003,"Outras Áreas não Vegetadas",25,139.8746
"Porto Esperidião",5106828,MT,2003,"Campo Alagado e Área Pantanosa",11,25932.7687
"Porto Esperidião",5106828,MT,2003,"Floresta Alagável",6,3657.9722
"Porto Esperidião",5106828,MT,2003,"Afloramento Rochoso",29,30823.5881
"Porto Esperidião",5106828,MT,2003,"Pastagem",15,332735.7012
"Porto Esperidião",5106828,MT,2003,"Área Urbanizada",24,210.0046
"Porto Esperidião",5106828,MT,2003,"Formação Savânica",4,71121.4442
"Porto Esperidião",5106828,MT,2003,"Floresta",1,140156.7542
"Porto Esperidião",5106828,MT,2003,"Vegetação Herbácea e Arbustiva",10,106709.2382
"Porto Esperidião",5106828,MT,2003,"Agropecuária",14,333834.1847
"Porto Esperidião",5106828,MT,2003,"Área não Vegetada",22,349.8792
"Porto Esperidião",5106828,MT,2003,"Corpo D'Água",26,2431.9429
"Porto Esperidião",5106828,MT,2004,"Soja",39,6.6279
"Porto Esperidião",5106828,MT,2004,"Outras Lavouras Temporárias",41,1102.0360
"Porto Esperidião",5106828,MT,2004,"Lavoura Temporária",19,1108.6639
"Porto Esperidião",5106828,MT,2004,"Formação Campestre",12,49856.6165
"Porto Esperidião",5106828,MT,2004,"Formação Florestal",3,63484.9309
"Porto Esperidião",5106828,MT,2004,"Agricultura",18,1108.6639
"Porto Esperidião",5106828,MT,2004,"Rio, Lago e Oceano",33,2584.8402
"Porto Esperidião",5106828,MT,2004,"Silvicultura",9,92.1899
"Porto Esperidião",5106828,MT,2004,"Outras Áreas não Vegetadas",25,147.1427
"Porto Esperidião",5106828,MT,2004,"Campo Alagado e Área Pantanosa",11,25070.4019
"Porto Esperidião",5106828,MT,2004,"Floresta Alagável",6,3639.7417
"Porto Esperidião",5106828,MT,2004,"Afloramento Rochoso",29,30831.7648
"Porto Esperidião",5106828,MT,2004,"Pastagem",15,336079.8514
"Porto Esperidião",5106828,MT,2004,"Área Urbanizada",24,211.9830
"Porto Esperidião",5106828,MT,2004,"Formação Savânica",4,70374.6333
"Porto Esperidião",5106828,MT,2004,"Floresta",1,137499.3058
"Porto Esperidião",5106828,MT,2004,"Vegetação Herbácea e Arbustiva",10,105758.7832
"Porto Esperidião",5106828,MT,2004,"Agropecuária",14,337280.7052
"Porto Esperidião",5106828,MT,2004,"Área não Vegetada",22,359.1257
"Porto Esperidião",5106828,MT,2004,"Corpo D'Água",26,2584.8402
"Porto Esperidião",5106828,MT,2005,"Soja",39,15.9216
"Porto Esperidião",5106828,MT,2005,"Outras Lavouras Temporárias",41,952.8173
"Porto Esperidião",5106828,MT,2005,"Lavoura Temporária",19,968.7389
"Porto Esperidião",5106828,MT,2005,"Formação Campestre",12,49424.6517
"Porto Esperidião",5106828,MT,2005,"Formação Florestal",3,62298.5615
"Porto Esperidião",5106828,MT,2005,"Agricultura",18,968.7389
"Porto Esperidião",5106828,MT,2005,"Rio, Lago e Oceano",33,2768.3920
"Porto Esperidião",5106828,MT,2005,"Silvicultura",9,223.0586
"Porto Esperidião",5106828,MT,2005,"Outras Áreas não Vegetadas",25,137.9647
"Porto Esperidião",5106828,MT,2005,"Campo Alagado e Área Pantanosa",11,25334.6946
"Porto Esperidião",5106828,MT,2005,"Floresta Alagável",6,3653.2637
"Porto Esperidião",5106828,MT,2005,"Afloramento Rochoso",29,30848.6256
"Porto Esperidião",5106828,MT,2005,"Pastagem",15,338483.4259
"Porto Esperidião",5106828,MT,2005,"Área Urbanizada",24,213.5027
"Porto Esperidião",5106828,MT,2005,"Formação Savânica",4,69127.8806
"Porto Esperidião",5106828,MT,2005,"Floresta",1,135079.7058
"Porto Esperidião",5106828,MT,2005,"Vegetação Herbácea e Arbustiva",10,105607.9719
"Porto Esperidião",5106828,MT,2005,"Agropecuária",14,339675.2234
"Porto Esperidião",5106828,MT,2005,"Área não Vegetada",22,351.4674
"Porto Esperidião",5106828,MT,2005,"Corpo D'Água",26,2768.3920
"Porto Esperidião",5106828,MT,2006,"Soja",39,37.0566
"Porto Esperidião",5106828,MT,2006,"Outras Lavouras Temporárias",41,911.2673
"Porto Esperidião",5106828,MT,2006,"Lavoura Temporária",19,948.3239
"Porto Esperidião",5106828,MT,2006,"Formação Campestre",12,45193.8592
"Porto Esperidião",5106828,MT,2006,"Formação Florestal",3,60475.7397
"Porto Esperidião",5106828,MT,2006,"Agricultura",18,948.3239
"Porto Esperidião",5106828,MT,2006,"Rio, Lago e Oceano",33,4277.2818
"Porto Esperidião",5106828,MT,2006,"Silvicultura",9,693.6014
"Porto Esperidião",5106828,MT,2006,"Outras Áreas não Vegetadas",25,122.4423
"Porto Esperidião",5106828,MT,2006,"Campo Alagado e Área Pantanosa",11,27791.6507
"Porto Esperidião",5106828,MT,2006,"Floresta Alagável",6,3526.0856
"Porto Esperidião",5106828,MT,2006,"Afloramento Rochoso",29,30804.8045
"Porto Esperidião",5106828,MT,2006,"Pastagem",15,340474.4482
"Porto Esperidião",5106828,MT,2006,"Área Urbanizada",24,216.5454
"Porto Esperidião",5106828,MT,2006,"Formação Savânica",4,68957.6100
"Porto Esperidião",5106828,MT,2006,"Floresta",1,132959.4353
"Porto Esperidião",5106828,MT,2006,"Vegetação Herbácea e Arbustiva",10,103790.3143
"Porto Esperidião",5106828,MT,2006,"Agropecuária",14,342116.3735
"Porto Esperidião",5106828,MT,2006,"Área não Vegetada",22,338.9878
"Porto Esperidião",5106828,MT,2006,"Corpo D'Água",26,4277.2818
"Porto Esperidião",5106828,MT,2007,"Soja",39,22.8635
"Porto Esperidião",5106828,MT,2007,"Outras Lavouras Temporárias",41,1086.2315
"Porto Esperidião",5106828,MT,2007,"Lavoura Temporária",19,1109.0950
"Porto Esperidião",5106828,MT,2007,"Formação Campestre",12,50198.6810
"Porto Esperidião",5106828,MT,2007,"Formação Florestal",3,58289.0679
"Porto Esperidião",5106828,MT,2007,"Agricultura",18,1109.0950
"Porto Esperidião",5106828,MT,2007,"Rio, Lago e Oceano",33,2242.3069
"Porto Esperidião",5106828,MT,2007,"Silvicultura",9,772.0468
"Porto Esperidião",5106828,MT,2007,"Outras Áreas não Vegetadas",25,110.3704
"Porto Esperidião",5106828,MT,2007,"Campo Alagado e Área Pantanosa",11,23588.6504
"Porto Esperidião",5106828,MT,2007,"Floresta Alagável",6,3329.2493
"Porto Esperidião",5106828,MT,2007,"Afloramento Rochoso",29,30808.3086
"Porto Esperidião",5106828,MT,2007,"Pastagem",15,344349.3211
"Porto Esperidião",5106828,MT,2007,"Área Urbanizada",24,217.3844
"Porto Esperidião",5106828,MT,2007,"Formação Savânica",4,68468.0152
"Porto Esperidião",5106828,MT,2007,"Floresta",1,130086.3324
"Porto Esperidião",5106828,MT,2007,"Vegetação Herbácea e Arbustiva",10,104595.6400
"Porto Esperidião",5106828,MT,2007,"Agropecuária",14,346230.4629
"Porto Esperidião",5106828,MT,2007,"Área não Vegetada",22,327.7548
"Porto Esperidião",5106828,MT,2007,"Corpo D'Água",26,2242.3069
"Porto Esperidião",5106828,MT,2008,"Soja",39,0.8602
"Porto Esperidião",5106828,MT,2008,"Outras Lavouras Temporárias",41,1202.7785
"Porto Esperidião",5106828,MT,2008,"Lavoura Temporária",19,1203.6387
"Porto Esperidião",5106828,MT,2008,"Formação Campestre",12,49475.3692
"Porto Esperidião",5106828,MT,2008,"Formação Florestal",3,54954.1963
"Porto Esperidião",5106828,MT,2008,"Agricultura",18,1203.6387
"Porto Esperidião",5106828,MT,2008,"Rio, Lago e Oceano",33,1776.1202
"Porto Esperidião",5106828,MT,2008,"Silvicultura",9,970.3240
"Porto Esperidião",5106828,MT,2008,"Outras Áreas não Vegetadas",25,111.0240
"Porto Esperidião",5106828,MT,2008,"Campo Alagado e Área Pantanosa",11,23518.3266
"Porto Esperidião",5106828,MT,2008,"Floresta Alagável",6,3031.4905
"Porto Esperidião",5106828,MT,2008,"Afloramento Rochoso",29,30790.2690
"Porto Esperidião",5106828,MT,2008,"Pastagem",15,351999.5579
"Porto Esperidião",5106828,MT,2008,"Área Urbanizada",24,217.8134
"Porto Esperidião",5106828,MT,2008,"Formação Savânica",4,65434.7356
"Porto Esperidião",5106828,MT,2008,"Floresta",1,123420.4224
"Porto Esperidião",5106828,MT,2008,"Vegetação Herbácea e Arbustiva",10,103783.9648
"Porto Esperidião",5106828,MT,2008,"Agropecuária",14,354173.5206
"Porto Esperidião",5106828,MT,2008,"Área não Vegetada",22,328.8374
"Porto Esperidião",5106828,MT,2008,"Corpo D'Água",26,1776.1202
"Porto Esperidião",5106828,MT,2009,"Soja",39,26.5735
"Porto Esperidião",5106828,MT,2009,"Outras Lavouras Temporárias",41,1066.1993
"Porto Esperidião",5106828,MT,2009,"Lavoura Temporária",19,1092.7728
"Porto Esperidião",5106828,MT,2009,"Formação Campestre",12,46703.0096
"Porto Esperidião",5106828,MT,2009,"Formação Florestal",3,52609.9702
"Porto Esperidião",5106828,MT,2009,"Agricultura",18,1092.7728
"Porto Esperidião",5106828,MT,2009,"Rio, Lago e Oceano",33,1855.9035
"Porto Esperidião",5106828,MT,2009,"Silvicultura",9,1144.2944
"Porto Esperidião",5106828,MT,2009,"Outras Áreas não Vegetadas",25,96.9079
"Porto Esperidião",5106828,MT,2009,"Campo Alagado e Área Pantanosa",11,24216.9198
"Porto Esperidião",5106828,MT,2009,"Floresta Alagável",6,2552.5642
"Porto Esperidião",5106828,MT,2009,"Afloramento Rochoso",29,30807.0931
"Porto Esperidião",5106828,MT,2009,"Pastagem",15,356849.3103
"Porto Esperidião",5106828,MT,2009,"Área Urbanizada",24,219.0185
"Porto Esperidião",5106828,MT,2009,"Formação Savânica",4,65335.9713
"Porto Esperidião",5106828,MT,2009,"Floresta",1,120498.5056
"Porto Esperidião",5106828,MT,2009,"Vegetação Herbácea e Arbustiva",10,101727.0225
"Porto Esperidião",5106828,MT,2009,"Agropecuária",14,359086.3774
"Porto Esperidião",5106828,MT,2009,"Área não Vegetada",22,315.9264
"Porto Esperidião",5106828,MT,2009,"Corpo D'Água",26,1855.9035
"Porto Esperidião",5106828,MT,2010,"Soja",39,52.1208
"Porto Esperidião",5106828,MT,2010,"Outras Lavouras Temporárias",41,1062.4720
"Porto Esperidião",5106828,MT,2010,"Lavoura Temporária",19,1114.5928
