territorio,geocode,estado,ano,variavel,chave,unidade,valor
Salto do Céu,5107750,MT,2010,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.109626
Salto do Céu,5107750,MT,2011,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,24.883184
Salto do Céu,5107750,MT,2012,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,24.755919
Salto do Céu,5107750,MT,2013,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,24.570298
Salto do Céu,5107750,MT,2014,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,24.663746
Salto do Céu,5107750,MT,2015,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.423228
Salto do Céu,5107750,MT,2016,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,24.753543
Salto do Céu,5107750,MT,2017,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.110736
Salto do Céu,5107750,MT,2018,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,24.624755
Salto do Céu,5107750,MT,2019,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.477049
Salto do Céu,5107750,MT,2020,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.166645
Salto do Céu,5107750,MT,2021,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.338650
Salto do Céu,5107750,MT,2022,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,24.892671
Salto do Céu,5107750,MT,2023,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.877337
Salto do Céu,5107750,MT,2024,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.186147
Salto do Céu,5107750,MT,1985,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,32.654645
Salto do Céu,5107750,MT,1986,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,26.866749
Salto do Céu,5107750,MT,1987,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,25.409732
Salto do Céu,5107750,MT,1988,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,64.696602
Salto do Céu,5107750,MT,1989,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,35.122990
Salto do Céu,5107750,MT,1990,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,29.466730
Salto do Céu,5107750,MT,1991,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,-12.130196
Salto do Céu,5107750,MT,1992,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,35.297264
Salto do Céu,5107750,MT,1993,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,-15.445691
Salto do Céu,5107750,MT,1994,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,-17.447334
Salto do Céu,5107750,MT,1995,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,6.495130
Salto do Céu,5107750,MT,1996,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,46.641676
Salto do Céu,5107750,MT,1997,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,22.190098
Salto do Céu,5107750,MT,1998,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,44.683520
Salto do Céu,5107750,MT,1999,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,12.942176
Salto do Céu,5107750,MT,2000,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,31.685676
Salto do Céu,5107750,MT,2001,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,31.670234
Salto do Céu,5107750,MT,2002,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,20.312129
Salto do Céu,5107750,MT,2003,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,38.055380
Salto do Céu,5107750,MT,2004,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,27.254715
Salto do Céu,5107750,MT,2005,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,24.225428
Salto do Céu,5107750,MT,2006,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,51.353876
Salto do Céu,5107750,MT,2007,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,32.295279
Salto do Céu,5107750,MT,2008,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,30.809471
Salto do Céu,5107750,MT,2009,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,45.143563
Salto do Céu,5107750,MT,2010,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,24.035446
Salto do Céu,5107750,MT,2011,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,47.084059
Salto do Céu,5107750,MT,2012,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,39.475935
Salto do Céu,5107750,MT,2013,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,31.250771
Salto do Céu,5107750,MT,2014,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,77.127997
Salto do Céu,5107750,MT,2015,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,30.819732
Salto do Céu,5107750,MT,2016,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,25.761397
Salto do Céu,5107750,MT,2017,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,57.391656
Salto do Céu,5107750,MT,2018,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,47.391216
Salto do Céu,5107750,MT,2019,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,16.130425
Salto do Céu,5107750,MT,2020,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,10.486012
Salto do Céu,5107750,MT,2021,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,37.564192
Salto do Céu,5107750,MT,2022,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,21.206039
Salto do Céu,5107750,MT,2023,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,26.780094
Salto do Céu,5107750,MT,2024,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,15.205793
Salto do Céu,5107750,MT,1985,Precipitação anual,atmosphere_annual_precipitation,mm,1599.206553
Salto do Céu,5107750,MT,1986,Precipitação anual,atmosphere_annual_precipitation,mm,1616.349488
Salto do Céu,5107750,MT,1987,Precipitação anual,atmosphere_annual_precipitation,mm,1548.814696
Salto do Céu,5107750,MT,1988,Precipitação anual,atmosphere_annual_precipitation,mm,1852.364047
Salto do Céu,5107750,MT,1989,Precipitação anual,atmosphere_annual_precipitation,mm,1712.910182
Salto do Céu,5107750,MT,1990,Precipitação anual,atmosphere_annual_precipitation,mm,1713.112600
Salto do Céu,5107750,MT,1991,Precipitação anual,atmosphere_annual_precipitation,mm,1037.963968
Salto do Céu,5107750,MT,1992,Precipitação anual,atmosphere_annual_precipitation,mm,1668.109573
Salto do Céu,5107750,MT,1993,Precipitação anual,atmosphere_annual_precipitation,mm,1072.966922
Salto do Céu,5107750,MT,1994,Precipitação anual,atmosphere_annual_precipitation,mm,1063.221330
Salto do Céu,5107750,MT,1995,Precipitação anual,atmosphere_annual_precipitation,mm,1292.100222
Salto do Céu,5107750,MT,1996,Precipitação anual,atmosphere_annual_precipitation,mm,1862.679852
Salto do Céu,5107750,MT,1997,Precipitação anual,atmosphere_annual_precipitation,mm,1497.858553
Salto do Céu,5107750,MT,1998,Precipitação anual,atmosphere_annual_precipitation,mm,1781.065599
Salto do Céu,5107750,MT,1999,Precipitação anual,atmosphere_annual_precipitation,mm,1322.027503
Salto do Céu,5107750,MT,2000,Precipitação anual,atmosphere_annual_precipitation,mm,1570.485245
Salto do Céu,5107750,MT,2001,Precipitação anual,atmosphere_annual_precipitation,mm,1592.693515
Salto do Céu,5107750,MT,2002,Precipitação anual,atmosphere_annual_precipitation,mm,1469.294783
Salto do Céu,5107750,MT,2003,Precipitação anual,atmosphere_annual_precipitation,mm,1649.605031
Salto do Céu,5107750,MT,2004,Precipitação anual,atmosphere_annual_precipitation,mm,1455.474405
Salto do Céu,5107750,MT,2005,Precipitação anual,atmosphere_annual_precipitation,mm,1431.346537
Salto do Céu,5107750,MT,2006,Precipitação anual,atmosphere_annual_precipitation,mm,1777.452450
Salto do Céu,5107750,MT,2007,Precipitação anual,atmosphere_annual_precipitation,mm,1525.124627
Salto do Céu,5107750,MT,2008,Precipitação anual,atmosphere_annual_precipitation,mm,1518.706934
Salto do Céu,5107750,MT,2009,Precipitação anual,atmosphere_annual_precipitation,mm,1805.380646
Salto do Céu,5107750,MT,2010,Precipitação anual,atmosphere_annual_precipitation,mm,1404.624973
Salto do Céu,5107750,MT,2011,Precipitação anual,atmosphere_annual_precipitation,mm,1660.058631
Salto do Céu,5107750,MT,2012,Precipitação anual,atmosphere_annual_precipitation,mm,1735.795219
Salto do Céu,5107750,MT,2013,Precipitação anual,atmosphere_annual_precipitation,mm,1569.000072
Salto do Céu,5107750,MT,2014,Precipitação anual,atmosphere_annual_precipitation,mm,2080.533427
Salto do Céu,5107750,MT,2015,Precipitação anual,atmosphere_annual_precipitation,mm,1652.634298
Salto do Céu,5107750,MT,2016,Precipitação anual,atmosphere_annual_precipitation,mm,1510.569555
Salto do Céu,5107750,MT,2017,Precipitação anual,atmosphere_annual_precipitation,mm,1867.297085
Salto do Céu,5107750,MT,2018,Precipitação anual,atmosphere_annual_precipitation,mm,1754.086456
Salto do Céu,5107750,MT,2019,Precipitação anual,atmosphere_annual_precipitation,mm,1371.967460
Salto do Céu,5107750,MT,2020,Precipitação anual,atmosphere_annual_precipitation,mm,1141.211569
Salto do Céu,5107750,MT,2021,Precipitação anual,atmosphere_annual_precipitation,mm,1514.086315
Salto do Céu,5107750,MT,2022,Precipitação anual,atmosphere_annual_precipitation,mm,1394.710653
Salto do Céu,5107750,MT,2023,Precipitação anual,atmosphere_annual_precipitation,mm,1411.247421
Salto do Céu,5107750,MT,2024,Precipitação anual,atmosphere_annual_precipitation,mm,1278.231028
Salto do Céu,5107750,MT,1985,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.565727
Salto do Céu,5107750,MT,1986,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.615465
Salto do Céu,5107750,MT,1987,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.932056
Salto do Céu,5107750,MT,1988,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.765512
Salto do Céu,5107750,MT,1989,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.083853
Salto do Céu,5107750,MT,1990,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.203386
Salto do Céu,5107750,MT,1991,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.616772
Salto do Céu,5107750,MT,1992,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.225875
Salto do Céu,5107750,MT,1993,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.638416
Salto do Céu,5107750,MT,1994,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.705832
Salto do Céu,5107750,MT,1995,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.799869
Salto do Céu,5107750,MT,1996,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.491663
Salto do Céu,5107750,MT,1997,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.099052
Salto do Céu,5107750,MT,1998,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.064172
Salto do Céu,5107750,MT,1999,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.899474
Salto do Céu,5107750,MT,2000,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.737132
Salto do Céu,5107750,MT,2001,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.109516
Salto do Céu,5107750,MT,2002,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.657772
Salto do Céu,5107750,MT,2003,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.894491
Salto do Céu,5107750,MT,2004,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.163084
Salto do Céu,5107750,MT,2005,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.128578
Salto do Céu,5107750,MT,2006,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.884162
Salto do Céu,5107750,MT,2007,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.283689
Salto do Céu,5107750,MT,2008,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.019736
Salto do Céu,5107750,MT,2009,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.071490
Salto do Céu,5107750,MT,2010,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.534598
Salto do Céu,5107750,MT,2011,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.329477
Salto do Céu,5107750,MT,2012,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.008762
Salto do Céu,5107750,MT,2013,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.870125
Salto do Céu,5107750,MT,2014,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.003679
Salto do Céu,5107750,MT,2015,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.713019
Salto do Céu,5107750,MT,2016,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.072182
Salto do Céu,5107750,MT,2017,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.442335
Salto do Céu,5107750,MT,2018,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.031409
Salto do Céu,5107750,MT,2019,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.899607
Salto do Céu,5107750,MT,2020,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.800151
Salto do Céu,5107750,MT,2021,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.815192
Salto do Céu,5107750,MT,2022,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.263491
Salto do Céu,5107750,MT,2023,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.380783
Salto do Céu,5107750,MT,2024,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.739719
Salto do Céu,5107750,MT,1985,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,5.837370
Salto do Céu,5107750,MT,1986,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,10.294384
Salto do Céu,5107750,MT,1987,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,11.432792
Salto do Céu,5107750,MT,1988,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,8.121373
Salto do Céu,5107750,MT,1989,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,6.942773
Salto do Céu,5107750,MT,1990,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,7.080383
Salto do Céu,5107750,MT,1991,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,3.396593
Salto do Céu,5107750,MT,1992,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,3.501996
Salto do Céu,5107750,MT,1993,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,3.295182
Salto do Céu,5107750,MT,1994,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,1.603407
Salto do Céu,5107750,MT,1995,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,10.268033
Salto do Céu,5107750,MT,1996,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,11.429598
Salto do Céu,5107750,MT,1997,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,10.436785
Salto do Céu,5107750,MT,1998,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,17.172478
Salto do Céu,5107750,MT,1999,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,4.219324
Salto do Céu,5107750,MT,2000,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,8.324461
Salto do Céu,5107750,MT,2001,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,3.925206
Salto do Céu,5107750,MT,2002,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,10.098749
Salto do Céu,5107750,MT,2003,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,11.952356
Salto do Céu,5107750,MT,2004,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,5.543519
Salto do Céu,5107750,MT,2005,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,6.632686
Salto do Céu,5107750,MT,2006,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,12.955550
Salto do Céu,5107750,MT,2007,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,12.390737
Salto do Céu,5107750,MT,2008,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,10.653979
Salto do Céu,5107750,MT,2009,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,10.663295
Salto do Céu,5107750,MT,2010,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,8.083045
Salto do Céu,5107750,MT,2011,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,17.545382
Salto do Céu,5107750,MT,2012,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,11.918552
Salto do Céu,5107750,MT,2013,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,6.420548
Salto do Céu,5107750,MT,2014,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,16.843492
Salto do Céu,5107750,MT,2015,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,12.311419
Salto do Céu,5107750,MT,2016,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,7.939047
Salto do Céu,5107750,MT,2017,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,18.498536
Salto do Céu,5107750,MT,2018,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,13.101411
Salto do Céu,5107750,MT,2019,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,4.338568
Salto do Céu,5107750,MT,2020,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,6.505989
Salto do Céu,5107750,MT,2021,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,7.586904
Salto do Céu,5107750,MT,2022,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,6.099814
Salto do Céu,5107750,MT,2023,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,8.507054
Salto do Céu,5107750,MT,2024,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,4.836572
Salto do Céu,5107750,MT,1998,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,148.526484
Salto do Céu,5107750,MT,1999,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,147.402449
Salto do Céu,5107750,MT,2000,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,131.350013
Salto do Céu,5107750,MT,2001,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,122.866117
Salto do Céu,5107750,MT,2002,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,133.085174
Salto do Céu,5107750,MT,2003,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,137.852276
Salto do Céu,5107750,MT,2004,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,145.465265
Salto do Céu,5107750,MT,2005,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,151.845622
Salto do Céu,5107750,MT,2006,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,147.245142
Salto do Céu,5107750,MT,2007,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,152.025552
Salto do Céu,5107750,MT,2008,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,158.134416
Salto do Céu,5107750,MT,2009,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,126.398190
Salto do Céu,5107750,MT,2010,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,174.943838
Salto do Céu,5107750,MT,2011,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,162.567208
Salto do Céu,5107750,MT,2012,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,137.219856
Salto do Céu,5107750,MT,2013,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,124.067607
Salto do Céu,5107750,MT,2014,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,132.144530
Salto do Céu,5107750,MT,2015,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,142.617514
Salto do Céu,5107750,MT,2016,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,155.928666
Salto do Céu,5107750,MT,2017,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,145.271759
Salto do Céu,5107750,MT,2018,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,141.369178
Salto do Céu,5107750,MT,2019,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,146.671280
Salto do Céu,5107750,MT,2020,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,192.747671
Salto do Céu,5107750,MT,2021,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,167.926537
Salto do Céu,5107750,MT,2022,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,170.261113
Salto do Céu,5107750,MT,2023,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,157.703753
Salto do Céu,5107750,MT,2024,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,179.579718
São José dos Quatro Marcos,5107107,MT,1998,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,163.369164
São José dos Quatro Marcos,5107107,MT,1999,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,169.298588
São José dos Quatro Marcos,5107107,MT,2000,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,142.264567
São José dos Quatro Marcos,5107107,MT,2001,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,132.710822
São José dos Quatro Marcos,5107107,MT,2002,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,141.335867
São José dos Quatro Marcos,5107107,MT,2003,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,146.154542
São José dos Quatro Marcos,5107107,MT,2004,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,153.903728
São José dos Quatro Marcos,5107107,MT,2005,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,156.166124
São José dos Quatro Marcos,5107107,MT,2006,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,155.577633
São José dos Quatro Marcos,5107107,MT,2007,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,158.245747
São José dos Quatro Marcos,5107107,MT,2008,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,170.579443
São José dos Quatro Marcos,5107107,MT,2009,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,144.078538
São José dos Quatro Marcos,5107107,MT,2010,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,188.534202
São José dos Quatro Marcos,5107107,MT,2011,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,171.051393
São José dos Quatro Marcos,5107107,MT,2012,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,150.380746
São José dos Quatro Marcos,5107107,MT,2013,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,152.845820
São José dos Quatro Marcos,5107107,MT,2014,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,136.012305
São José dos Quatro Marcos,5107107,MT,2015,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,155.030402
São José dos Quatro Marcos,5107107,MT,2016,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,164.512125
São José dos Quatro Marcos,5107107,MT,2017,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,151.346001
São José dos Quatro Marcos,5107107,MT,2018,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,155.221136
São José dos Quatro Marcos,5107107,MT,2019,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,171.173724
São José dos Quatro Marcos,5107107,MT,2020,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,204.913862
São José dos Quatro Marcos,5107107,MT,2021,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,174.101339
São José dos Quatro Marcos,5107107,MT,2022,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,181.852334
São José dos Quatro Marcos,5107107,MT,2023,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,170.527325
São José dos Quatro Marcos,5107107,MT,2024,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,189.569309
São José dos Quatro Marcos,5107107,MT,1985,Precipitação anual,atmosphere_annual_precipitation,mm,1233.702656
São José dos Quatro Marcos,5107107,MT,1986,Precipitação anual,atmosphere_annual_precipitation,mm,1309.312740
São José dos Quatro Marcos,5107107,MT,1987,Precipitação anual,atmosphere_annual_precipitation,mm,1205.120714
São José dos Quatro Marcos,5107107,MT,1988,Precipitação anual,atmosphere_annual_precipitation,mm,1385.447569
São José dos Quatro Marcos,5107107,MT,1989,Precipitação anual,atmosphere_annual_precipitation,mm,1531.729168
São José dos Quatro Marcos,5107107,MT,1990,Precipitação anual,atmosphere_annual_precipitation,mm,1427.779992
São José dos Quatro Marcos,5107107,MT,1991,Precipitação anual,atmosphere_annual_precipitation,mm,1165.286999
São José dos Quatro Marcos,5107107,MT,1992,Precipitação anual,atmosphere_annual_precipitation,mm,1476.046131
São José dos Quatro Marcos,5107107,MT,1993,Precipitação anual,atmosphere_annual_precipitation,mm,1043.544937
São José dos Quatro Marcos,5107107,MT,1994,Precipitação anual,atmosphere_annual_precipitation,mm,1273.084965
São José dos Quatro Marcos,5107107,MT,1995,Precipitação anual,atmosphere_annual_precipitation,mm,1280.978441
São José dos Quatro Marcos,5107107,MT,1996,Precipitação anual,atmosphere_annual_precipitation,mm,1387.323255
São José dos Quatro Marcos,5107107,MT,1997,Precipitação anual,atmosphere_annual_precipitation,mm,1345.810966
São José dos Quatro Marcos,5107107,MT,1998,Precipitação anual,atmosphere_annual_precipitation,mm,1683.230334
